"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"34013","5","483","75","0","2015","A","","Essex County, New Jersey","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,16,722868,479421,24965,869,45179,"",0.93,0.10,0.04,0.10,0.19,0.44,0.44,"",1,33.3,4,33.3,63282,9.6,56955,13.5,-140,-0.6,-211,-19.5,-10956,-19.5
"34013","5","4831","76","0","2015","A","N","Essex County, New Jersey","Private","Sea, coastal, and great lakes transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48311","77","0","2015","A","N","Essex County, New Jersey","Private","Sea, coastal, and great lakes transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","483111","78","0","2015","A","N","Essex County, New Jersey","Private","Deep sea freight transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.70,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4832","76","0","2015","A","N","Essex County, New Jersey","Private","Inland water transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48321","77","0","2015","A","N","Essex County, New Jersey","Private","Inland water transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","483211","78","0","2015","A","N","Essex County, New Jersey","Private","Inland water freight transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","484","75","0","2015","A","","Essex County, New Jersey","Private","Truck transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",272,3149,173887572,103590527,2936070,1062,55213,"",1.07,0.91,0.85,1.03,1.27,0.93,0.93,"",-5,-1.8,21,0.7,7225324,4.3,4396120,4.4,-437933,-13.0,37,3.6,1938,3.6
"34013","5","4841","76","0","2015","A","","Essex County, New Jersey","Private","General freight trucking","County, NAICS 4-digit -- by ownership sector","All establishment sizes",212,2179,116764943,71207898,1850396,1031,53591,"",1.35,0.92,0.83,1.05,1.27,0.90,0.90,"",0,0.0,21,1.0,3589093,3.2,3475295,5.1,-374029,-16.8,22,2.2,1134,2.2
"34013","5","48411","77","0","2015","A","","Essex County, New Jersey","Private","General freight trucking, local","County, NAICS 5-digit -- by ownership sector","All establishment sizes",101,990,51470650,33257364,881785,1000,51995,"",1.52,1.72,1.60,2.01,1.96,0.93,0.93,"",-8,-7.3,-123,-11.1,-5510448,-9.7,-1512880,-4.4,-331170,-27.3,16,1.6,807,1.6
"34013","5","484110","78","0","2015","A","","Essex County, New Jersey","Private","General freight trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",101,990,51470650,33257364,881785,1000,51995,"",1.52,1.72,1.60,2.01,1.96,0.93,0.93,"",-8,-7.3,-123,-11.1,-5510448,-9.7,-1512880,-4.4,-331170,-27.3,16,1.6,807,1.6
"34013","5","48412","77","0","2015","A","","Essex County, New Jersey","Private","General freight trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",111,1189,65294293,37950534,968611,1056,54919,"",1.23,0.66,0.60,0.74,0.96,0.91,0.91,"",8,7.8,145,13.9,9099541,16.2,4988175,15.1,-42859,-4.2,21,2.0,1110,2.1
"34013","5","484121","78","0","2015","A","","Essex County, New Jersey","Private","General freight trucking, long-distance tl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,435,25509452,15105274,436165,1128,58676,"",0.53,0.36,0.37,0.42,0.66,1.03,1.03,"",1,2.7,33,8.2,2437032,10.6,1526831,11.2,-76554,-14.9,25,2.3,1341,2.3
"34013","5","484122","78","0","2015","A","","Essex County, New Jersey","Private","General freight trucking, long-distance ltl","County, NAICS 6-digit -- by ownership sector","All establishment sizes",73,754,39784841,22845260,532446,1014,52753,"",3.98,1.27,1.00,1.46,1.53,0.79,0.79,"",7,10.6,112,17.4,6662509,20.1,3461344,17.9,33695,6.8,22,2.2,1154,2.2
"34013","5","4842","76","0","2015","A","","Essex County, New Jersey","Private","Specialized freight trucking","County, NAICS 4-digit -- by ownership sector","All establishment sizes",60,971,57122629,32382629,1085674,1132,58854,"",0.61,0.90,0.89,1.00,1.28,1.00,1.00,"",-5,-7.7,0,0.0,3636231,6.8,920825,2.9,-63904,-5.6,73,6.9,3761,6.8
"34013","5","48421","77","0","2015","A","","Essex County, New Jersey","Private","Used household and office goods moving","County, NAICS 5-digit -- by ownership sector","All establishment sizes",25,273,11352667,7539145,255955,798,41521,"",1.54,1.18,1.08,1.25,1.54,0.91,0.91,"",-1,-3.8,-8,-2.8,833871,7.9,106610,1.4,-27882,-9.8,77,10.7,4043,10.8
"34013","5","484210","78","0","2015","A","","Essex County, New Jersey","Private","Used household and office goods moving","County, NAICS 6-digit -- by ownership sector","All establishment sizes",25,273,11352667,7539145,255955,798,41521,"",1.54,1.18,1.08,1.25,1.54,0.91,0.91,"",-1,-3.8,-8,-2.8,833871,7.9,106610,1.4,-27882,-9.8,77,10.7,4043,10.8
"34013","5","48422","77","0","2015","A","","Essex County, New Jersey","Private","Other specialized trucking, local","County, NAICS 5-digit -- by ownership sector","All establishment sizes",23,303,20209621,11004196,441826,1285,66809,"",0.39,0.57,0.64,0.65,0.91,1.11,1.12,"",0,0.0,32,11.8,3437286,20.5,1415116,14.8,38780,9.6,94,7.9,4899,7.9
"34013","5","484220","78","0","2015","A","","Essex County, New Jersey","Private","Other specialized trucking, local","County, NAICS 6-digit -- by ownership sector","All establishment sizes",23,303,20209621,11004196,441826,1285,66809,"",0.39,0.57,0.64,0.65,0.91,1.11,1.12,"",0,0.0,32,11.8,3437286,20.5,1415116,14.8,38780,9.6,94,7.9,4899,7.9
"34013","5","48423","77","0","2015","A","","Essex County, New Jersey","Private","Other specialized trucking, long-distance","County, NAICS 5-digit -- by ownership sector","All establishment sizes",13,395,25560341,13839288,387893,1245,64764,"",0.60,1.22,1.18,1.44,2.02,0.96,0.96,"",-3,-18.8,-24,-5.7,-634926,-2.4,-600901,-4.2,-74802,-16.2,43,3.6,2283,3.7
"34013","5","484230","78","0","2015","A","","Essex County, New Jersey","Private","Other specialized trucking, long-distance","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,395,25560341,13839288,387893,1245,64764,"",0.60,1.22,1.18,1.44,2.02,0.96,0.96,"",-3,-18.8,-24,-5.7,-634926,-2.4,-600901,-4.2,-74802,-16.2,43,3.6,2283,3.7
"34013","5","485","75","0","2015","A","","Essex County, New Jersey","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",77,1565,47867824,31692136,1049898,588,30580,"",1.85,1.40,1.23,1.17,0.93,0.88,0.88,"",5,6.9,96,6.5,5538545,13.1,2852526,9.9,40689,4.0,34,6.1,1762,6.1
"34013","5","4851","76","0","2015","A","N","Essex County, New Jersey","Private","Urban transit systems","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48511","77","0","2015","A","N","Essex County, New Jersey","Private","Urban transit systems","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","485112","78","0","2015","A","N","Essex County, New Jersey","Private","Commuter rail systems","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",43.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","485113","78","0","2015","A","N","Essex County, New Jersey","Private","Bus and other motor vehicle transit systems","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4852","76","0","2015","A","N","Essex County, New Jersey","Private","Interurban and rural bus transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48521","77","0","2015","A","N","Essex County, New Jersey","Private","Interurban and rural bus transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","485210","78","0","2015","A","N","Essex County, New Jersey","Private","Interurban and rural bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4853","76","0","2015","A","","Essex County, New Jersey","Private","Taxi and limousine service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,240,4947724,4142414,109512,396,20594,"",2.20,1.25,0.76,0.83,0.88,0.61,0.61,"",3,8.6,20,9.1,823093,20.0,617922,17.5,18205,19.9,35,9.7,1803,9.6
"34013","5","48531","77","0","2015","A","","Essex County, New Jersey","Private","Taxi service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,110,2012463,1611329,42061,352,18323,"",1.61,1.30,0.76,0.69,0.82,0.59,0.59,"",1,10.0,3,2.8,-9786,-0.5,19163,1.2,1303,3.2,-11,-3.0,-532,-2.8
"34013","5","485310","78","0","2015","A","","Essex County, New Jersey","Private","Taxi service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,110,2012463,1611329,42061,352,18323,"",1.61,1.30,0.76,0.69,0.82,0.59,0.59,"",1,10.0,3,2.8,-9786,-0.5,19163,1.2,1303,3.2,-11,-3.0,-532,-2.8
"34013","5","48532","77","0","2015","A","","Essex County, New Jersey","Private","Limousine service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",27,130,2935261,2531085,67451,433,22507,"",2.59,1.21,0.76,0.95,0.91,0.63,0.63,"",2,8.0,18,16.1,832879,39.6,598759,31.0,16902,33.4,73,20.3,3778,20.2
"34013","5","485320","78","0","2015","A","","Essex County, New Jersey","Private","Limousine service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",27,130,2935261,2531085,67451,433,22507,"",2.59,1.21,0.76,0.95,0.91,0.63,0.63,"",2,8.0,18,16.1,832879,39.6,598759,31.0,16902,33.4,73,20.3,3778,20.2
"34013","5","4854","76","0","2015","A","","Essex County, New Jersey","Private","School and employee bus transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,597,8750386,7713081,479088,282,14661,"",2.32,1.29,0.66,0.69,0.69,0.52,0.52,"",-1,-4.5,-50,-7.7,-382918,-4.2,-413251,-5.1,-45451,-8.7,11,4.1,554,3.9
"34013","5","48541","77","0","2015","A","","Essex County, New Jersey","Private","School and employee bus transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",21,597,8750386,7713081,479088,282,14661,"",2.32,1.29,0.66,0.69,0.69,0.52,0.52,"",-1,-4.5,-50,-7.7,-382918,-4.2,-413251,-5.1,-45451,-8.7,11,4.1,554,3.9
"34013","5","485410","78","0","2015","A","","Essex County, New Jersey","Private","School and employee bus transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,597,8750386,7713081,479088,282,14661,"",2.32,1.29,0.66,0.69,0.69,0.52,0.52,"",-1,-4.5,-50,-7.7,-382918,-4.2,-413251,-5.1,-45451,-8.7,11,4.1,554,3.9
"34013","5","4855","76","0","2015","A","N","Essex County, New Jersey","Private","Charter bus industry","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48551","77","0","2015","A","N","Essex County, New Jersey","Private","Charter bus industry","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","485510","78","0","2015","A","N","Essex County, New Jersey","Private","Charter bus industry","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4859","76","0","2015","A","","Essex County, New Jersey","Private","Other ground passenger transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,259,6036756,5121375,183127,448,23308,"",1.10,1.08,0.74,0.93,1.10,0.68,0.68,"",2,22.2,58,28.9,1347713,28.7,1298849,34.0,44353,32.0,0,0.0,-11,0.0
"34013","5","48599","77","0","2015","A","","Essex County, New Jersey","Private","Other ground passenger transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,259,6036756,5121375,183127,448,23308,"",1.10,1.08,0.74,0.93,1.10,0.68,0.68,"",2,22.2,58,28.9,1347713,28.7,1298849,34.0,44353,32.0,0,0.0,-11,0.0
"34013","5","485991","78","0","2015","A","","Essex County, New Jersey","Private","Special needs transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,114,2658111,2368063,61497,448,23300,"",1.37,0.71,0.48,0.67,0.55,0.67,0.67,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","485999","78","0","2015","A","","Essex County, New Jersey","Private","All other ground passenger transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,145,3378645,2753312,121630,448,23314,"",0.97,1.82,1.25,1.40,2.28,0.69,0.69,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","486","75","0","2015","A","N","Essex County, New Jersey","Private","Pipeline transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4862","76","0","2015","A","N","Essex County, New Jersey","Private","Pipeline transportation of natural gas","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48621","77","0","2015","A","N","Essex County, New Jersey","Private","Pipeline transportation of natural gas","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","486210","78","0","2015","A","N","Essex County, New Jersey","Private","Pipeline transportation of natural gas","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","487","75","0","2015","A","N","Essex County, New Jersey","Private","Scenic and sightseeing transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4871","76","0","2015","A","N","Essex County, New Jersey","Private","Scenic and sightseeing transportation, land","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48711","77","0","2015","A","N","Essex County, New Jersey","Private","Scenic and sightseeing transportation, land","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","487110","78","0","2015","A","N","Essex County, New Jersey","Private","Scenic and sightseeing transportation, land","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","488","75","0","2015","A","","Essex County, New Jersey","Private","Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",126,4979,269315585,127583149,3787167,1040,54093,"",1.38,3.21,2.64,3.14,3.73,0.82,0.82,"",-4,-3.1,576,13.1,35673621,15.3,17388638,15.8,209849,5.9,19,1.9,1023,1.9
"34013","5","4881","76","0","2015","A","","Essex County, New Jersey","Private","Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",26,2746,67104665,59796330,2248216,470,24439,"",1.72,6.18,2.66,5.45,7.97,0.43,0.43,"",-3,-10.3,360,15.1,10787985,19.2,10592010,21.5,371462,19.8,16,3.5,832,3.5
"34013","5","48811","77","0","2015","A","","Essex County, New Jersey","Private","Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,2410,56920957,52460617,1885177,454,23618,"",3.63,12.16,7.66,11.38,15.97,0.63,0.63,"",0,0.0,395,19.6,11354557,24.9,11006454,26.6,377101,25.0,19,4.4,1009,4.5
"34013","5","488119","78","0","2015","A","","Essex County, New Jersey","Private","Other airport operations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,2410,56920957,52460617,1885177,454,23618,"",4.07,12.57,8.31,11.82,16.55,0.66,0.66,"",0,0.0,395,19.6,11354557,24.9,11006454,26.6,377101,25.0,19,4.4,1009,4.5
"34013","5","48819","77","0","2015","A","","Essex County, New Jersey","Private","Other support activities for air transport.","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,336,10183708,7335713,363039,583,30339,"",1.00,1.36,0.57,1.15,2.21,0.42,0.42,"",-3,-21.4,-34,-9.2,-566572,-5.3,-414444,-5.3,-5639,-1.5,25,4.5,1297,4.5
"34013","5","488190","78","0","2015","A","","Essex County, New Jersey","Private","Other support activities for air transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,336,10183708,7335713,363039,583,30339,"",1.00,1.36,0.57,1.15,2.21,0.42,0.42,"",-3,-21.4,-34,-9.2,-566572,-5.3,-414444,-5.3,-5639,-1.5,25,4.5,1297,4.5
"34013","5","4882","76","0","2015","A","N","Essex County, New Jersey","Private","Support activities for rail transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48821","77","0","2015","A","N","Essex County, New Jersey","Private","Support activities for rail transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","488210","78","0","2015","A","N","Essex County, New Jersey","Private","Support activities for rail transportation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4883","76","0","2015","A","","Essex County, New Jersey","Private","Support activities for water transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,1147,138543809,34362616,463377,2323,120770,"",1.73,4.99,6.77,5.60,3.51,1.36,1.36,"",0,0.0,91,8.6,14829101,12.0,1833446,5.6,-113038,-19.6,69,3.1,3570,3.0
"34013","5","48831","77","0","2015","A","N","Essex County, New Jersey","Private","Port and harbor operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","488310","78","0","2015","A","N","Essex County, New Jersey","Private","Port and harbor operations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48832","77","0","2015","A","","Essex County, New Jersey","Private","Marine cargo handling","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,1053,128962732,31151660,372881,2356,122520,"",3.73,8.95,14.60,7.63,4.75,1.63,1.63,"",0,0.0,90,9.3,13984613,12.2,1777014,6.0,-109454,-22.7,59,2.6,3083,2.6
"34013","5","488320","78","0","2015","A","","Essex County, New Jersey","Private","Marine cargo handling","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,1053,128962732,31151660,372881,2356,122520,"",3.73,8.95,14.60,7.63,4.75,1.63,1.63,"",0,0.0,90,9.3,13984613,12.2,1777014,6.0,-109454,-22.7,59,2.6,3083,2.6
"34013","5","48839","77","0","2015","A","N","Essex County, New Jersey","Private","Other support activities for water transport.","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","488390","78","0","2015","A","N","Essex County, New Jersey","Private","Other support activities for water transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4884","76","0","2015","A","","Essex County, New Jersey","Private","Support activities for road transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,217,10654409,6391140,253117,946,49212,"",1.39,0.95,1.01,1.05,1.65,1.07,1.07,"",-2,-5.6,-17,-7.3,-1297555,-10.9,-646039,-9.2,-78853,-23.8,-36,-3.7,-1828,-3.6
"34013","5","48841","77","0","2015","A","","Essex County, New Jersey","Private","Motor vehicle towing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",26,172,8287497,4945686,181085,926,48136,"",1.42,1.23,1.35,1.36,2.14,1.10,1.10,"",-3,-10.3,-5,-2.8,341802,4.3,8319,0.2,-25678,-12.4,62,7.2,3203,7.1
"34013","5","488410","78","0","2015","A","","Essex County, New Jersey","Private","Motor vehicle towing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",26,172,8287497,4945686,181085,926,48136,"",1.42,1.23,1.35,1.36,2.14,1.10,1.10,"",-3,-10.3,-5,-2.8,341802,4.3,8319,0.2,-25678,-12.4,62,7.2,3203,7.1
"34013","5","48849","77","0","2015","A","","Essex County, New Jersey","Private","Other support activities for road transport.","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,44,2366912,1445454,72032,1027,53389,"",1.28,0.49,0.54,0.59,1.05,1.08,1.08,"",1,14.3,-13,-22.8,-1639357,-40.9,-654358,-31.2,-53175,-42.5,-317,-23.6,-16488,-23.6
"34013","5","488490","78","0","2015","A","","Essex County, New Jersey","Private","Other support activities for road transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,44,2366912,1445454,72032,1027,53389,"",1.28,0.49,0.54,0.59,1.05,1.08,1.08,"",1,14.3,-13,-22.8,-1639357,-40.9,-654358,-31.2,-53175,-42.5,-317,-23.6,-16488,-23.6
"34013","5","4885","76","0","2015","A","","Essex County, New Jersey","Private","Freight transportation arrangement","County, NAICS 4-digit -- by ownership sector","All establishment sizes",49,737,48701097,23599781,713763,1271,66095,"",1.29,1.50,1.32,1.78,2.17,0.88,0.88,"",0,0.0,128,21.0,10960208,29.0,5361459,29.4,49585,7.5,80,6.7,4140,6.7
"34013","5","48851","77","0","2015","A","","Essex County, New Jersey","Private","Freight transportation arrangement","County, NAICS 5-digit -- by ownership sector","All establishment sizes",49,737,48701097,23599781,713763,1271,66095,"",1.29,1.50,1.32,1.78,2.17,0.88,0.88,"",0,0.0,128,21.0,10960208,29.0,5361459,29.4,49585,7.5,80,6.7,4140,6.7
"34013","5","488510","78","0","2015","A","","Essex County, New Jersey","Private","Freight transportation arrangement","County, NAICS 6-digit -- by ownership sector","All establishment sizes",49,737,48701097,23599781,713763,1271,66095,"",1.29,1.50,1.32,1.78,2.17,0.88,0.88,"",0,0.0,128,21.0,10960208,29.0,5361459,29.4,49585,7.5,80,6.7,4140,6.7
"34013","5","4889","76","0","2015","A","N","Essex County, New Jersey","Private","Other support activities for transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","48899","77","0","2015","A","N","Essex County, New Jersey","Private","Other support activities for transportation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","488991","78","0","2015","A","","Essex County, New Jersey","Private","Packing and crating","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,107,2753710,2229661,52752,493,25656,"",2.19,2.32,1.33,1.99,1.64,0.57,0.57,"",1,20.0,14,15.1,262053,10.5,162693,7.9,-8130,-13.4,-24,-4.6,-1232,-4.6
"34013","5","488999","78","0","2015","A","N","Essex County, New Jersey","Private","All other support activities for transport.","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","491","75","0","2015","A","","Essex County, New Jersey","Private","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,6,98669,98669,3238,325,16915,"",1.52,0.40,0.18,0.26,0.43,0.46,0.46,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","4911","76","0","2015","A","","Essex County, New Jersey","Private","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,6,98669,98669,3238,325,16915,"",1.52,0.40,0.18,0.26,0.43,0.46,0.46,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","49111","77","0","2015","A","","Essex County, New Jersey","Private","Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,6,98669,98669,3238,325,16915,"",1.52,0.40,0.18,0.26,0.43,0.46,0.46,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","491110","78","0","2015","A","","Essex County, New Jersey","Private","Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,6,98669,98669,3238,325,16915,"",1.52,0.40,0.18,0.26,0.43,0.46,0.46,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
